Ruleset,Race/Species,Subclass,Level,Sneak Attack,Expertise,Weapon Mastery,Cunning Action,Steady Aim,Cunning Strike,Cunning Strike Options,Reliable Talent,Uncanny Dodge,Evasion,Blindsense,Slippery Mind,Elusive,Stroke of Luck,Unlocked Subclass Features,Warnings,Result
dnd_2024,Dragonborn,Assassin,10,5d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Assassin,11,6d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Assassin,12,6d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Assassin,13,7d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Assassin,14,7d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Assassin,15,8d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Assassin,16,8d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Assassin,17,9d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons, Death Strike",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Assassin,18,9d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons, Death Strike",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Assassin,19,10d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons, Death Strike",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Assassin,20,10d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,True,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons, Death Strike",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Thief,1,1d6,2,2,False,False,False,,False,False,False,0,,False,False,,,PASS
dnd_2024,Dwarf,Thief,2,1d6,2,2,True,False,False,,False,False,False,0,,False,False,,,PASS
dnd_2024,Dwarf,Thief,3,2d6,2,2,True,True,False,,False,False,False,0,,False,False,"Fast Hands, Second-Story Work",,PASS
dnd_2024,Dwarf,Thief,4,2d6,2,2,True,True,False,,False,False,False,0,,False,False,"Fast Hands, Second-Story Work",,PASS
dnd_2024,Dwarf,Thief,5,3d6,2,2,True,True,True,"Poison, Trip, Withdraw",False,True,False,0,,False,False,"Fast Hands, Second-Story Work",,PASS
dnd_2024,Dwarf,Thief,6,3d6,4,2,True,True,True,"Poison, Trip, Withdraw",False,True,False,0,,False,False,"Fast Hands, Second-Story Work",,PASS
dnd_2024,Dwarf,Thief,7,4d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work",,PASS
dnd_2024,Dwarf,Thief,8,4d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work",,PASS
dnd_2024,Dwarf,Thief,9,5d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",,PASS
dnd_2024,Dwarf,Thief,10,5d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",,PASS
dnd_2024,Dwarf,Thief,11,6d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",,PASS
dnd_2024,Dwarf,Thief,12,6d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",,PASS
dnd_2024,Dwarf,Thief,13,7d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",,PASS
dnd_2024,Dwarf,Thief,14,7d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",,PASS
dnd_2024,Dwarf,Thief,15,8d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",,PASS
dnd_2024,Dwarf,Thief,16,8d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",,PASS
dnd_2024,Dwarf,Thief,17,9d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief’s Reflexes",,PASS
dnd_2024,Dwarf,Thief,18,9d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief’s Reflexes",,PASS
dnd_2024,Dwarf,Thief,19,10d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief’s Reflexes",,PASS
dnd_2024,Dwarf,Thief,20,10d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,True,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief’s Reflexes",,PASS
dnd_2024,Dwarf,Assassin,1,1d6,2,2,False,False,False,,False,False,False,0,,False,False,,Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,2,1d6,2,2,True,False,False,,False,False,False,0,,False,False,,Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,3,2d6,2,2,True,True,False,,False,False,False,0,,False,False,"Assassin’s Tools, Assassinate",Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,4,2d6,2,2,True,True,False,,False,False,False,0,,False,False,"Assassin’s Tools, Assassinate",Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,5,3d6,2,2,True,True,True,"Poison, Trip, Withdraw",False,True,False,0,,False,False,"Assassin’s Tools, Assassinate",Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,6,3d6,4,2,True,True,True,"Poison, Trip, Withdraw",False,True,False,0,,False,False,"Assassin’s Tools, Assassinate",Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,7,4d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate",Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,8,4d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate",Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,9,5d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise",Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,10,5d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise",Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,11,6d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise",Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,12,6d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise",Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,13,7d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons",Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,14,7d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons",Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,15,8d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons",Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,16,8d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons",Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,17,9d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons, Death Strike",Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,18,9d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons, Death Strike",Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,19,10d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons, Death Strike",Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dwarf,Assassin,20,10d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,True,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons, Death Strike",Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Thief,1,1d6,2,2,False,False,False,,False,False,False,0,,False,False,,Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,2,1d6,2,2,True,False,False,,False,False,False,0,,False,False,,Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,3,2d6,2,2,True,True,False,,False,False,False,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,4,2d6,2,2,True,True,False,,False,False,False,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,5,3d6,2,2,True,True,True,"Poison, Trip, Withdraw",False,True,False,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,6,3d6,4,2,True,True,True,"Poison, Trip, Withdraw",False,True,False,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,7,4d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,8,4d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,9,5d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,10,5d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,11,6d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,12,6d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,13,7d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,14,7d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,15,8d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,16,8d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,17,9d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief’s Reflexes",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,18,9d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief’s Reflexes",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,19,10d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief’s Reflexes",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Thief,20,10d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,True,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief’s Reflexes",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Assassin,1,1d6,2,2,False,False,False,,False,False,False,0,,False,False,,Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,2,1d6,2,2,True,False,False,,False,False,False,0,,False,False,,Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,3,2d6,2,2,True,True,False,,False,False,False,0,,False,False,"Assassin’s Tools, Assassinate",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,4,2d6,2,2,True,True,False,,False,False,False,0,,False,False,"Assassin’s Tools, Assassinate",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,5,3d6,2,2,True,True,True,"Poison, Trip, Withdraw",False,True,False,0,,False,False,"Assassin’s Tools, Assassinate",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,6,3d6,4,2,True,True,True,"Poison, Trip, Withdraw",False,True,False,0,,False,False,"Assassin’s Tools, Assassinate",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,7,4d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,8,4d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,9,5d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,10,5d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,11,6d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,12,6d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,13,7d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,14,7d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,15,8d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,16,8d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,17,9d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons, Death Strike",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,18,9d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons, Death Strike",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,19,10d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons, Death Strike",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Elf,Assassin,20,10d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,True,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons, Death Strike",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Gnome,Thief,1,1d6,2,2,False,False,False,,False,False,False,0,,False,False,,Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Thief,2,1d6,2,2,True,False,False,,False,False,False,0,,False,False,,Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Thief,3,2d6,2,2,True,True,False,,False,False,False,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Thief,4,2d6,2,2,True,True,False,,False,False,False,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Thief,5,3d6,2,2,True,True,True,"Poison, Trip, Withdraw",False,True,False,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Thief,6,3d6,4,2,True,True,True,"Poison, Trip, Withdraw",False,True,False,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Thief,7,4d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Thief,8,4d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Thief,9,5d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Thief,10,5d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Thief,11,6d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Thief,12,6d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Thief,13,7d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Thief,14,7d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Thief,15,8d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Thief,16,8d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Thief,17,9d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief’s Reflexes",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Thief,18,9d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief’s Reflexes",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
