Ruleset,Race/Species,Domain,Level,Channel Divinity Uses,Cantrips,Prepared Spells,Divine Spark d8,Destroy Undead CR,Sear Undead,Blessed Strikes,Improved Blessed Strikes,Divine Intervention,Level 20 Capstone,Warnings,Result
dnd_2024,Aasimar,Light Domain,13,3,5,17,3,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Light Domain,14,3,5,17,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Light Domain,15,3,5,18,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Light Domain,16,3,5,18,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Light Domain,17,3,5,19,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Light Domain,18,4,5,20,4,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Light Domain,19,4,5,21,4,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Light Domain,20,4,5,22,4,,True,True,True,True,Greater,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,1,0,3,4,,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,2,2,3,5,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,3,2,3,6,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,4,2,4,7,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,5,2,4,9,1,,True,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,6,3,4,10,1,,True,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,7,3,4,11,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,8,3,4,12,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,9,3,4,14,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,10,3,5,15,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,11,3,5,16,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,12,3,5,16,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,13,3,5,17,3,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,14,3,5,17,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,15,3,5,18,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,16,3,5,18,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,17,3,5,19,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,18,4,5,20,4,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,19,4,5,21,4,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,Trickery Domain,20,4,5,22,4,,True,True,True,True,Greater,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,1,0,3,4,,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,2,2,3,5,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,3,2,3,6,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,4,2,4,7,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,5,2,4,9,1,,True,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,6,3,4,10,1,,True,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,7,3,4,11,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,8,3,4,12,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,9,3,4,14,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,10,3,5,15,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,11,3,5,16,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,12,3,5,16,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,13,3,5,17,3,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,14,3,5,17,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,15,3,5,18,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,16,3,5,18,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,17,3,5,19,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,18,4,5,20,4,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,19,4,5,21,4,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Aasimar,War Domain,20,4,5,22,4,,True,True,True,True,Greater,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,1,0,3,4,,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,2,2,3,5,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,3,2,3,6,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,4,2,4,7,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,5,2,4,9,1,,True,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,6,3,4,10,1,,True,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,7,3,4,11,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,8,3,4,12,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,9,3,4,14,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,10,3,5,15,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,11,3,5,16,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,12,3,5,16,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,13,3,5,17,3,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,14,3,5,17,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,15,3,5,18,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,16,3,5,18,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,17,3,5,19,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,18,4,5,20,4,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,19,4,5,21,4,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Life Domain,20,4,5,22,4,,True,True,True,True,Greater,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,1,0,3,4,,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,2,2,3,5,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,3,2,3,6,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,4,2,4,7,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,5,2,4,9,1,,True,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,6,3,4,10,1,,True,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,7,3,4,11,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,8,3,4,12,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,9,3,4,14,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,10,3,5,15,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,11,3,5,16,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,12,3,5,16,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,13,3,5,17,3,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,14,3,5,17,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,15,3,5,18,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,16,3,5,18,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,17,3,5,19,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,18,4,5,20,4,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,19,4,5,21,4,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Light Domain,20,4,5,22,4,,True,True,True,True,Greater,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,1,0,3,4,,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,2,2,3,5,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,3,2,3,6,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,4,2,4,7,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,5,2,4,9,1,,True,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,6,3,4,10,1,,True,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,7,3,4,11,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,8,3,4,12,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,9,3,4,14,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,10,3,5,15,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,11,3,5,16,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,12,3,5,16,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,13,3,5,17,3,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,14,3,5,17,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,15,3,5,18,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,16,3,5,18,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,17,3,5,19,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,18,4,5,20,4,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,19,4,5,21,4,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,Trickery Domain,20,4,5,22,4,,True,True,True,True,Greater,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,1,0,3,4,,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,2,2,3,5,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,3,2,3,6,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,4,2,4,7,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,5,2,4,9,1,,True,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,6,3,4,10,1,,True,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,7,3,4,11,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,8,3,4,12,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,9,3,4,14,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,10,3,5,15,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,11,3,5,16,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,12,3,5,16,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,13,3,5,17,3,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,14,3,5,17,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,15,3,5,18,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,16,3,5,18,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,17,3,5,19,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,18,4,5,20,4,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,19,4,5,21,4,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Dragonborn,War Domain,20,4,5,22,4,,True,True,True,True,Greater,species subchoices remain origin choice debt,PASS
dnd_2024,Dwarf,Life Domain,1,0,3,4,,,False,False,False,False,,,PASS
dnd_2024,Dwarf,Life Domain,2,2,3,5,1,,False,False,False,False,,,PASS
dnd_2024,Dwarf,Life Domain,3,2,3,6,1,,False,False,False,False,,,PASS
dnd_2024,Dwarf,Life Domain,4,2,4,7,1,,False,False,False,False,,,PASS
dnd_2024,Dwarf,Life Domain,5,2,4,9,1,,True,False,False,False,,,PASS
dnd_2024,Dwarf,Life Domain,6,3,4,10,1,,True,False,False,False,,,PASS
dnd_2024,Dwarf,Life Domain,7,3,4,11,2,,True,True,False,False,,,PASS
dnd_2024,Dwarf,Life Domain,8,3,4,12,2,,True,True,False,False,,,PASS
dnd_2024,Dwarf,Life Domain,9,3,4,14,2,,True,True,False,False,,,PASS
dnd_2024,Dwarf,Life Domain,10,3,5,15,2,,True,True,False,True,,,PASS
dnd_2024,Dwarf,Life Domain,11,3,5,16,2,,True,True,False,True,,,PASS
dnd_2024,Dwarf,Life Domain,12,3,5,16,2,,True,True,False,True,,,PASS
dnd_2024,Dwarf,Life Domain,13,3,5,17,3,,True,True,False,True,,,PASS
dnd_2024,Dwarf,Life Domain,14,3,5,17,3,,True,True,True,True,,,PASS
dnd_2024,Dwarf,Life Domain,15,3,5,18,3,,True,True,True,True,,,PASS
dnd_2024,Dwarf,Life Domain,16,3,5,18,3,,True,True,True,True,,,PASS
dnd_2024,Dwarf,Life Domain,17,3,5,19,3,,True,True,True,True,,,PASS
dnd_2024,Dwarf,Life Domain,18,4,5,20,4,,True,True,True,True,,,PASS
dnd_2024,Dwarf,Life Domain,19,4,5,21,4,,True,True,True,True,,,PASS
dnd_2024,Dwarf,Life Domain,20,4,5,22,4,,True,True,True,True,Greater,,PASS
dnd_2024,Dwarf,Light Domain,1,0,3,4,,,False,False,False,False,,,PASS
dnd_2024,Dwarf,Light Domain,2,2,3,5,1,,False,False,False,False,,,PASS
dnd_2024,Dwarf,Light Domain,3,2,3,6,1,,False,False,False,False,,,PASS
dnd_2024,Dwarf,Light Domain,4,2,4,7,1,,False,False,False,False,,,PASS
dnd_2024,Dwarf,Light Domain,5,2,4,9,1,,True,False,False,False,,,PASS
dnd_2024,Dwarf,Light Domain,6,3,4,10,1,,True,False,False,False,,,PASS
dnd_2024,Dwarf,Light Domain,7,3,4,11,2,,True,True,False,False,,,PASS
dnd_2024,Dwarf,Light Domain,8,3,4,12,2,,True,True,False,False,,,PASS
dnd_2024,Dwarf,Light Domain,9,3,4,14,2,,True,True,False,False,,,PASS
dnd_2024,Dwarf,Light Domain,10,3,5,15,2,,True,True,False,True,,,PASS
dnd_2024,Dwarf,Light Domain,11,3,5,16,2,,True,True,False,True,,,PASS
dnd_2024,Dwarf,Light Domain,12,3,5,16,2,,True,True,False,True,,,PASS
dnd_2024,Dwarf,Light Domain,13,3,5,17,3,,True,True,False,True,,,PASS
dnd_2024,Dwarf,Light Domain,14,3,5,17,3,,True,True,True,True,,,PASS
dnd_2024,Dwarf,Light Domain,15,3,5,18,3,,True,True,True,True,,,PASS
dnd_2024,Dwarf,Light Domain,16,3,5,18,3,,True,True,True,True,,,PASS
dnd_2024,Dwarf,Light Domain,17,3,5,19,3,,True,True,True,True,,,PASS
dnd_2024,Dwarf,Light Domain,18,4,5,20,4,,True,True,True,True,,,PASS
dnd_2024,Dwarf,Light Domain,19,4,5,21,4,,True,True,True,True,,,PASS
dnd_2024,Dwarf,Light Domain,20,4,5,22,4,,True,True,True,True,Greater,,PASS
dnd_2024,Dwarf,Trickery Domain,1,0,3,4,,,False,False,False,False,,,PASS
dnd_2024,Dwarf,Trickery Domain,2,2,3,5,1,,False,False,False,False,,,PASS
dnd_2024,Dwarf,Trickery Domain,3,2,3,6,1,,False,False,False,False,,,PASS
dnd_2024,Dwarf,Trickery Domain,4,2,4,7,1,,False,False,False,False,,,PASS
dnd_2024,Dwarf,Trickery Domain,5,2,4,9,1,,True,False,False,False,,,PASS
dnd_2024,Dwarf,Trickery Domain,6,3,4,10,1,,True,False,False,False,,,PASS
dnd_2024,Dwarf,Trickery Domain,7,3,4,11,2,,True,True,False,False,,,PASS
dnd_2024,Dwarf,Trickery Domain,8,3,4,12,2,,True,True,False,False,,,PASS
dnd_2024,Dwarf,Trickery Domain,9,3,4,14,2,,True,True,False,False,,,PASS
dnd_2024,Dwarf,Trickery Domain,10,3,5,15,2,,True,True,False,True,,,PASS
dnd_2024,Dwarf,Trickery Domain,11,3,5,16,2,,True,True,False,True,,,PASS
dnd_2024,Dwarf,Trickery Domain,12,3,5,16,2,,True,True,False,True,,,PASS
dnd_2024,Dwarf,Trickery Domain,13,3,5,17,3,,True,True,False,True,,,PASS
dnd_2024,Dwarf,Trickery Domain,14,3,5,17,3,,True,True,True,True,,,PASS
dnd_2024,Dwarf,Trickery Domain,15,3,5,18,3,,True,True,True,True,,,PASS
dnd_2024,Dwarf,Trickery Domain,16,3,5,18,3,,True,True,True,True,,,PASS
dnd_2024,Dwarf,Trickery Domain,17,3,5,19,3,,True,True,True,True,,,PASS
dnd_2024,Dwarf,Trickery Domain,18,4,5,20,4,,True,True,True,True,,,PASS
dnd_2024,Dwarf,Trickery Domain,19,4,5,21,4,,True,True,True,True,,,PASS
dnd_2024,Dwarf,Trickery Domain,20,4,5,22,4,,True,True,True,True,Greater,,PASS
dnd_2024,Dwarf,War Domain,1,0,3,4,,,False,False,False,False,,,PASS
dnd_2024,Dwarf,War Domain,2,2,3,5,1,,False,False,False,False,,,PASS
dnd_2024,Dwarf,War Domain,3,2,3,6,1,,False,False,False,False,,,PASS
dnd_2024,Dwarf,War Domain,4,2,4,7,1,,False,False,False,False,,,PASS
dnd_2024,Dwarf,War Domain,5,2,4,9,1,,True,False,False,False,,,PASS
dnd_2024,Dwarf,War Domain,6,3,4,10,1,,True,False,False,False,,,PASS
dnd_2024,Dwarf,War Domain,7,3,4,11,2,,True,True,False,False,,,PASS
dnd_2024,Dwarf,War Domain,8,3,4,12,2,,True,True,False,False,,,PASS
dnd_2024,Dwarf,War Domain,9,3,4,14,2,,True,True,False,False,,,PASS
dnd_2024,Dwarf,War Domain,10,3,5,15,2,,True,True,False,True,,,PASS
dnd_2024,Dwarf,War Domain,11,3,5,16,2,,True,True,False,True,,,PASS
dnd_2024,Dwarf,War Domain,12,3,5,16,2,,True,True,False,True,,,PASS
dnd_2024,Dwarf,War Domain,13,3,5,17,3,,True,True,False,True,,,PASS
dnd_2024,Dwarf,War Domain,14,3,5,17,3,,True,True,True,True,,,PASS
dnd_2024,Dwarf,War Domain,15,3,5,18,3,,True,True,True,True,,,PASS
dnd_2024,Dwarf,War Domain,16,3,5,18,3,,True,True,True,True,,,PASS
dnd_2024,Dwarf,War Domain,17,3,5,19,3,,True,True,True,True,,,PASS
dnd_2024,Dwarf,War Domain,18,4,5,20,4,,True,True,True,True,,,PASS
dnd_2024,Dwarf,War Domain,19,4,5,21,4,,True,True,True,True,,,PASS
dnd_2024,Dwarf,War Domain,20,4,5,22,4,,True,True,True,True,Greater,,PASS
dnd_2024,Elf,Life Domain,1,0,3,4,,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,2,2,3,5,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,3,2,3,6,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,4,2,4,7,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,5,2,4,9,1,,True,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,6,3,4,10,1,,True,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,7,3,4,11,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,8,3,4,12,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,9,3,4,14,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,10,3,5,15,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,11,3,5,16,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,12,3,5,16,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,13,3,5,17,3,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,14,3,5,17,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,15,3,5,18,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,16,3,5,18,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,17,3,5,19,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,18,4,5,20,4,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,19,4,5,21,4,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Life Domain,20,4,5,22,4,,True,True,True,True,Greater,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,1,0,3,4,,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,2,2,3,5,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,3,2,3,6,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,4,2,4,7,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,5,2,4,9,1,,True,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,6,3,4,10,1,,True,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,7,3,4,11,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,8,3,4,12,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,9,3,4,14,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,10,3,5,15,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,11,3,5,16,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,12,3,5,16,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,13,3,5,17,3,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,14,3,5,17,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,15,3,5,18,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,16,3,5,18,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,17,3,5,19,3,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,18,4,5,20,4,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,19,4,5,21,4,,True,True,True,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Light Domain,20,4,5,22,4,,True,True,True,True,Greater,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Trickery Domain,1,0,3,4,,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Trickery Domain,2,2,3,5,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Trickery Domain,3,2,3,6,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Trickery Domain,4,2,4,7,1,,False,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Trickery Domain,5,2,4,9,1,,True,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Trickery Domain,6,3,4,10,1,,True,False,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Trickery Domain,7,3,4,11,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Trickery Domain,8,3,4,12,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Trickery Domain,9,3,4,14,2,,True,True,False,False,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Trickery Domain,10,3,5,15,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Trickery Domain,11,3,5,16,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
dnd_2024,Elf,Trickery Domain,12,3,5,16,2,,True,True,False,True,,species subchoices remain origin choice debt,PASS
