Ruleset,Race/Species,Subclass,Level,Pact Slot Level,Pact Slots,Cantrips,Known Spells,Prepared Spells,Invocations,Mystic Arcanum,Magical Cunning Recovery,Status
2014,Half-Elf,The Fathomless,4,2,2,3,5,0,2,,0,READY
2014,Half-Elf,The Fathomless,5,3,2,3,6,0,3,,0,READY
2014,Half-Elf,The Fathomless,6,3,2,3,7,0,3,,0,READY
2014,Half-Elf,The Fathomless,7,4,2,3,8,0,4,,0,READY
2014,Half-Elf,The Fathomless,8,4,2,3,9,0,4,,0,READY
2014,Half-Elf,The Fathomless,9,5,2,3,10,0,5,,0,READY
2014,Half-Elf,The Fathomless,10,5,2,4,10,0,5,,0,READY
2014,Half-Elf,The Fathomless,11,5,3,4,11,0,5,6,0,READY
2014,Half-Elf,The Fathomless,12,5,3,4,11,0,6,6,0,READY
2014,Half-Elf,The Fathomless,13,5,3,4,12,0,6,6/7,0,READY
2014,Half-Elf,The Fathomless,14,5,3,4,12,0,6,6/7,0,READY
2014,Half-Elf,The Fathomless,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Elf,The Fathomless,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Elf,The Fathomless,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Half-Elf,The Fathomless,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Half-Elf,The Fathomless,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Elf,The Fathomless,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Elf,The Genie,1,1,1,2,2,0,0,,0,READY
2014,Half-Elf,The Genie,2,1,2,2,3,0,2,,0,READY
2014,Half-Elf,The Genie,3,2,2,2,4,0,2,,0,READY
2014,Half-Elf,The Genie,4,2,2,3,5,0,2,,0,READY
2014,Half-Elf,The Genie,5,3,2,3,6,0,3,,0,READY
2014,Half-Elf,The Genie,6,3,2,3,7,0,3,,0,READY
2014,Half-Elf,The Genie,7,4,2,3,8,0,4,,0,READY
2014,Half-Elf,The Genie,8,4,2,3,9,0,4,,0,READY
2014,Half-Elf,The Genie,9,5,2,3,10,0,5,,0,READY
2014,Half-Elf,The Genie,10,5,2,4,10,0,5,,0,READY
2014,Half-Elf,The Genie,11,5,3,4,11,0,5,6,0,READY
2014,Half-Elf,The Genie,12,5,3,4,11,0,6,6,0,READY
2014,Half-Elf,The Genie,13,5,3,4,12,0,6,6/7,0,READY
2014,Half-Elf,The Genie,14,5,3,4,12,0,6,6/7,0,READY
2014,Half-Elf,The Genie,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Elf,The Genie,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Elf,The Genie,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Half-Elf,The Genie,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Half-Elf,The Genie,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Elf,The Genie,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Elf,The Great Old One,1,1,1,2,2,0,0,,0,READY
2014,Half-Elf,The Great Old One,2,1,2,2,3,0,2,,0,READY
2014,Half-Elf,The Great Old One,3,2,2,2,4,0,2,,0,READY
2014,Half-Elf,The Great Old One,4,2,2,3,5,0,2,,0,READY
2014,Half-Elf,The Great Old One,5,3,2,3,6,0,3,,0,READY
2014,Half-Elf,The Great Old One,6,3,2,3,7,0,3,,0,READY
2014,Half-Elf,The Great Old One,7,4,2,3,8,0,4,,0,READY
2014,Half-Elf,The Great Old One,8,4,2,3,9,0,4,,0,READY
2014,Half-Elf,The Great Old One,9,5,2,3,10,0,5,,0,READY
2014,Half-Elf,The Great Old One,10,5,2,4,10,0,5,,0,READY
2014,Half-Elf,The Great Old One,11,5,3,4,11,0,5,6,0,READY
2014,Half-Elf,The Great Old One,12,5,3,4,11,0,6,6,0,READY
2014,Half-Elf,The Great Old One,13,5,3,4,12,0,6,6/7,0,READY
2014,Half-Elf,The Great Old One,14,5,3,4,12,0,6,6/7,0,READY
2014,Half-Elf,The Great Old One,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Elf,The Great Old One,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Elf,The Great Old One,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Half-Elf,The Great Old One,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Half-Elf,The Great Old One,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Elf,The Great Old One,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Elf,The Hexblade,1,1,1,2,2,0,0,,0,READY
2014,Half-Elf,The Hexblade,2,1,2,2,3,0,2,,0,READY
2014,Half-Elf,The Hexblade,3,2,2,2,4,0,2,,0,READY
2014,Half-Elf,The Hexblade,4,2,2,3,5,0,2,,0,READY
2014,Half-Elf,The Hexblade,5,3,2,3,6,0,3,,0,READY
2014,Half-Elf,The Hexblade,6,3,2,3,7,0,3,,0,READY
2014,Half-Elf,The Hexblade,7,4,2,3,8,0,4,,0,READY
2014,Half-Elf,The Hexblade,8,4,2,3,9,0,4,,0,READY
2014,Half-Elf,The Hexblade,9,5,2,3,10,0,5,,0,READY
2014,Half-Elf,The Hexblade,10,5,2,4,10,0,5,,0,READY
2014,Half-Elf,The Hexblade,11,5,3,4,11,0,5,6,0,READY
2014,Half-Elf,The Hexblade,12,5,3,4,11,0,6,6,0,READY
2014,Half-Elf,The Hexblade,13,5,3,4,12,0,6,6/7,0,READY
2014,Half-Elf,The Hexblade,14,5,3,4,12,0,6,6/7,0,READY
2014,Half-Elf,The Hexblade,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Elf,The Hexblade,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Elf,The Hexblade,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Half-Elf,The Hexblade,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Half-Elf,The Hexblade,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Elf,The Hexblade,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Elf,The Undead,1,1,1,2,2,0,0,,0,READY
2014,Half-Elf,The Undead,2,1,2,2,3,0,2,,0,READY
2014,Half-Elf,The Undead,3,2,2,2,4,0,2,,0,READY
2014,Half-Elf,The Undead,4,2,2,3,5,0,2,,0,READY
2014,Half-Elf,The Undead,5,3,2,3,6,0,3,,0,READY
2014,Half-Elf,The Undead,6,3,2,3,7,0,3,,0,READY
2014,Half-Elf,The Undead,7,4,2,3,8,0,4,,0,READY
2014,Half-Elf,The Undead,8,4,2,3,9,0,4,,0,READY
2014,Half-Elf,The Undead,9,5,2,3,10,0,5,,0,READY
2014,Half-Elf,The Undead,10,5,2,4,10,0,5,,0,READY
2014,Half-Elf,The Undead,11,5,3,4,11,0,5,6,0,READY
2014,Half-Elf,The Undead,12,5,3,4,11,0,6,6,0,READY
2014,Half-Elf,The Undead,13,5,3,4,12,0,6,6/7,0,READY
2014,Half-Elf,The Undead,14,5,3,4,12,0,6,6/7,0,READY
2014,Half-Elf,The Undead,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Elf,The Undead,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Elf,The Undead,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Half-Elf,The Undead,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Half-Elf,The Undead,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Elf,The Undead,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Elf,The Undying,1,1,1,2,2,0,0,,0,READY
2014,Half-Elf,The Undying,2,1,2,2,3,0,2,,0,READY
2014,Half-Elf,The Undying,3,2,2,2,4,0,2,,0,READY
2014,Half-Elf,The Undying,4,2,2,3,5,0,2,,0,READY
2014,Half-Elf,The Undying,5,3,2,3,6,0,3,,0,READY
2014,Half-Elf,The Undying,6,3,2,3,7,0,3,,0,READY
2014,Half-Elf,The Undying,7,4,2,3,8,0,4,,0,READY
2014,Half-Elf,The Undying,8,4,2,3,9,0,4,,0,READY
2014,Half-Elf,The Undying,9,5,2,3,10,0,5,,0,READY
2014,Half-Elf,The Undying,10,5,2,4,10,0,5,,0,READY
2014,Half-Elf,The Undying,11,5,3,4,11,0,5,6,0,READY
2014,Half-Elf,The Undying,12,5,3,4,11,0,6,6,0,READY
2014,Half-Elf,The Undying,13,5,3,4,12,0,6,6/7,0,READY
2014,Half-Elf,The Undying,14,5,3,4,12,0,6,6/7,0,READY
2014,Half-Elf,The Undying,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Elf,The Undying,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Elf,The Undying,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Half-Elf,The Undying,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Half-Elf,The Undying,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Elf,The Undying,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Fiend,1,1,1,2,2,0,0,,0,READY
2014,Half-Orc,The Fiend,2,1,2,2,3,0,2,,0,READY
2014,Half-Orc,The Fiend,3,2,2,2,4,0,2,,0,READY
2014,Half-Orc,The Fiend,4,2,2,3,5,0,2,,0,READY
2014,Half-Orc,The Fiend,5,3,2,3,6,0,3,,0,READY
2014,Half-Orc,The Fiend,6,3,2,3,7,0,3,,0,READY
2014,Half-Orc,The Fiend,7,4,2,3,8,0,4,,0,READY
2014,Half-Orc,The Fiend,8,4,2,3,9,0,4,,0,READY
2014,Half-Orc,The Fiend,9,5,2,3,10,0,5,,0,READY
2014,Half-Orc,The Fiend,10,5,2,4,10,0,5,,0,READY
2014,Half-Orc,The Fiend,11,5,3,4,11,0,5,6,0,READY
2014,Half-Orc,The Fiend,12,5,3,4,11,0,6,6,0,READY
2014,Half-Orc,The Fiend,13,5,3,4,12,0,6,6/7,0,READY
2014,Half-Orc,The Fiend,14,5,3,4,12,0,6,6/7,0,READY
2014,Half-Orc,The Fiend,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Orc,The Fiend,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Orc,The Fiend,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Half-Orc,The Fiend,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Fiend,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Fiend,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Archfey,1,1,1,2,2,0,0,,0,READY
2014,Half-Orc,The Archfey,2,1,2,2,3,0,2,,0,READY
2014,Half-Orc,The Archfey,3,2,2,2,4,0,2,,0,READY
2014,Half-Orc,The Archfey,4,2,2,3,5,0,2,,0,READY
2014,Half-Orc,The Archfey,5,3,2,3,6,0,3,,0,READY
2014,Half-Orc,The Archfey,6,3,2,3,7,0,3,,0,READY
2014,Half-Orc,The Archfey,7,4,2,3,8,0,4,,0,READY
2014,Half-Orc,The Archfey,8,4,2,3,9,0,4,,0,READY
2014,Half-Orc,The Archfey,9,5,2,3,10,0,5,,0,READY
2014,Half-Orc,The Archfey,10,5,2,4,10,0,5,,0,READY
2014,Half-Orc,The Archfey,11,5,3,4,11,0,5,6,0,READY
2014,Half-Orc,The Archfey,12,5,3,4,11,0,6,6,0,READY
2014,Half-Orc,The Archfey,13,5,3,4,12,0,6,6/7,0,READY
2014,Half-Orc,The Archfey,14,5,3,4,12,0,6,6/7,0,READY
2014,Half-Orc,The Archfey,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Orc,The Archfey,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Orc,The Archfey,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Half-Orc,The Archfey,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Archfey,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Archfey,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Celestial,1,1,1,2,2,0,0,,0,READY
2014,Half-Orc,The Celestial,2,1,2,2,3,0,2,,0,READY
2014,Half-Orc,The Celestial,3,2,2,2,4,0,2,,0,READY
2014,Half-Orc,The Celestial,4,2,2,3,5,0,2,,0,READY
2014,Half-Orc,The Celestial,5,3,2,3,6,0,3,,0,READY
2014,Half-Orc,The Celestial,6,3,2,3,7,0,3,,0,READY
2014,Half-Orc,The Celestial,7,4,2,3,8,0,4,,0,READY
2014,Half-Orc,The Celestial,8,4,2,3,9,0,4,,0,READY
2014,Half-Orc,The Celestial,9,5,2,3,10,0,5,,0,READY
2014,Half-Orc,The Celestial,10,5,2,4,10,0,5,,0,READY
2014,Half-Orc,The Celestial,11,5,3,4,11,0,5,6,0,READY
2014,Half-Orc,The Celestial,12,5,3,4,11,0,6,6,0,READY
2014,Half-Orc,The Celestial,13,5,3,4,12,0,6,6/7,0,READY
2014,Half-Orc,The Celestial,14,5,3,4,12,0,6,6/7,0,READY
2014,Half-Orc,The Celestial,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Orc,The Celestial,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Orc,The Celestial,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Half-Orc,The Celestial,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Celestial,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Celestial,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Fathomless,1,1,1,2,2,0,0,,0,READY
2014,Half-Orc,The Fathomless,2,1,2,2,3,0,2,,0,READY
2014,Half-Orc,The Fathomless,3,2,2,2,4,0,2,,0,READY
2014,Half-Orc,The Fathomless,4,2,2,3,5,0,2,,0,READY
2014,Half-Orc,The Fathomless,5,3,2,3,6,0,3,,0,READY
2014,Half-Orc,The Fathomless,6,3,2,3,7,0,3,,0,READY
2014,Half-Orc,The Fathomless,7,4,2,3,8,0,4,,0,READY
2014,Half-Orc,The Fathomless,8,4,2,3,9,0,4,,0,READY
2014,Half-Orc,The Fathomless,9,5,2,3,10,0,5,,0,READY
2014,Half-Orc,The Fathomless,10,5,2,4,10,0,5,,0,READY
2014,Half-Orc,The Fathomless,11,5,3,4,11,0,5,6,0,READY
2014,Half-Orc,The Fathomless,12,5,3,4,11,0,6,6,0,READY
2014,Half-Orc,The Fathomless,13,5,3,4,12,0,6,6/7,0,READY
2014,Half-Orc,The Fathomless,14,5,3,4,12,0,6,6/7,0,READY
2014,Half-Orc,The Fathomless,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Orc,The Fathomless,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Orc,The Fathomless,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Half-Orc,The Fathomless,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Fathomless,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Fathomless,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Genie,1,1,1,2,2,0,0,,0,READY
2014,Half-Orc,The Genie,2,1,2,2,3,0,2,,0,READY
2014,Half-Orc,The Genie,3,2,2,2,4,0,2,,0,READY
2014,Half-Orc,The Genie,4,2,2,3,5,0,2,,0,READY
2014,Half-Orc,The Genie,5,3,2,3,6,0,3,,0,READY
2014,Half-Orc,The Genie,6,3,2,3,7,0,3,,0,READY
2014,Half-Orc,The Genie,7,4,2,3,8,0,4,,0,READY
2014,Half-Orc,The Genie,8,4,2,3,9,0,4,,0,READY
2014,Half-Orc,The Genie,9,5,2,3,10,0,5,,0,READY
2014,Half-Orc,The Genie,10,5,2,4,10,0,5,,0,READY
2014,Half-Orc,The Genie,11,5,3,4,11,0,5,6,0,READY
2014,Half-Orc,The Genie,12,5,3,4,11,0,6,6,0,READY
2014,Half-Orc,The Genie,13,5,3,4,12,0,6,6/7,0,READY
2014,Half-Orc,The Genie,14,5,3,4,12,0,6,6/7,0,READY
2014,Half-Orc,The Genie,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Orc,The Genie,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Orc,The Genie,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Half-Orc,The Genie,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Genie,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Genie,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Great Old One,1,1,1,2,2,0,0,,0,READY
2014,Half-Orc,The Great Old One,2,1,2,2,3,0,2,,0,READY
2014,Half-Orc,The Great Old One,3,2,2,2,4,0,2,,0,READY
2014,Half-Orc,The Great Old One,4,2,2,3,5,0,2,,0,READY
2014,Half-Orc,The Great Old One,5,3,2,3,6,0,3,,0,READY
2014,Half-Orc,The Great Old One,6,3,2,3,7,0,3,,0,READY
2014,Half-Orc,The Great Old One,7,4,2,3,8,0,4,,0,READY
2014,Half-Orc,The Great Old One,8,4,2,3,9,0,4,,0,READY
2014,Half-Orc,The Great Old One,9,5,2,3,10,0,5,,0,READY
2014,Half-Orc,The Great Old One,10,5,2,4,10,0,5,,0,READY
2014,Half-Orc,The Great Old One,11,5,3,4,11,0,5,6,0,READY
2014,Half-Orc,The Great Old One,12,5,3,4,11,0,6,6,0,READY
2014,Half-Orc,The Great Old One,13,5,3,4,12,0,6,6/7,0,READY
2014,Half-Orc,The Great Old One,14,5,3,4,12,0,6,6/7,0,READY
2014,Half-Orc,The Great Old One,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Orc,The Great Old One,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Orc,The Great Old One,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Half-Orc,The Great Old One,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Great Old One,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Great Old One,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Hexblade,1,1,1,2,2,0,0,,0,READY
2014,Half-Orc,The Hexblade,2,1,2,2,3,0,2,,0,READY
2014,Half-Orc,The Hexblade,3,2,2,2,4,0,2,,0,READY
2014,Half-Orc,The Hexblade,4,2,2,3,5,0,2,,0,READY
2014,Half-Orc,The Hexblade,5,3,2,3,6,0,3,,0,READY
2014,Half-Orc,The Hexblade,6,3,2,3,7,0,3,,0,READY
2014,Half-Orc,The Hexblade,7,4,2,3,8,0,4,,0,READY
2014,Half-Orc,The Hexblade,8,4,2,3,9,0,4,,0,READY
2014,Half-Orc,The Hexblade,9,5,2,3,10,0,5,,0,READY
2014,Half-Orc,The Hexblade,10,5,2,4,10,0,5,,0,READY
2014,Half-Orc,The Hexblade,11,5,3,4,11,0,5,6,0,READY
2014,Half-Orc,The Hexblade,12,5,3,4,11,0,6,6,0,READY
2014,Half-Orc,The Hexblade,13,5,3,4,12,0,6,6/7,0,READY
2014,Half-Orc,The Hexblade,14,5,3,4,12,0,6,6/7,0,READY
2014,Half-Orc,The Hexblade,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Orc,The Hexblade,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Orc,The Hexblade,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Half-Orc,The Hexblade,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Hexblade,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Hexblade,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Undead,1,1,1,2,2,0,0,,0,READY
2014,Half-Orc,The Undead,2,1,2,2,3,0,2,,0,READY
2014,Half-Orc,The Undead,3,2,2,2,4,0,2,,0,READY
2014,Half-Orc,The Undead,4,2,2,3,5,0,2,,0,READY
2014,Half-Orc,The Undead,5,3,2,3,6,0,3,,0,READY
2014,Half-Orc,The Undead,6,3,2,3,7,0,3,,0,READY
2014,Half-Orc,The Undead,7,4,2,3,8,0,4,,0,READY
2014,Half-Orc,The Undead,8,4,2,3,9,0,4,,0,READY
2014,Half-Orc,The Undead,9,5,2,3,10,0,5,,0,READY
2014,Half-Orc,The Undead,10,5,2,4,10,0,5,,0,READY
2014,Half-Orc,The Undead,11,5,3,4,11,0,5,6,0,READY
2014,Half-Orc,The Undead,12,5,3,4,11,0,6,6,0,READY
2014,Half-Orc,The Undead,13,5,3,4,12,0,6,6/7,0,READY
2014,Half-Orc,The Undead,14,5,3,4,12,0,6,6/7,0,READY
2014,Half-Orc,The Undead,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Orc,The Undead,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Orc,The Undead,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Half-Orc,The Undead,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Undead,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Undead,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Undying,1,1,1,2,2,0,0,,0,READY
2014,Half-Orc,The Undying,2,1,2,2,3,0,2,,0,READY
2014,Half-Orc,The Undying,3,2,2,2,4,0,2,,0,READY
2014,Half-Orc,The Undying,4,2,2,3,5,0,2,,0,READY
2014,Half-Orc,The Undying,5,3,2,3,6,0,3,,0,READY
2014,Half-Orc,The Undying,6,3,2,3,7,0,3,,0,READY
2014,Half-Orc,The Undying,7,4,2,3,8,0,4,,0,READY
2014,Half-Orc,The Undying,8,4,2,3,9,0,4,,0,READY
2014,Half-Orc,The Undying,9,5,2,3,10,0,5,,0,READY
2014,Half-Orc,The Undying,10,5,2,4,10,0,5,,0,READY
2014,Half-Orc,The Undying,11,5,3,4,11,0,5,6,0,READY
2014,Half-Orc,The Undying,12,5,3,4,11,0,6,6,0,READY
2014,Half-Orc,The Undying,13,5,3,4,12,0,6,6/7,0,READY
2014,Half-Orc,The Undying,14,5,3,4,12,0,6,6/7,0,READY
2014,Half-Orc,The Undying,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Orc,The Undying,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Half-Orc,The Undying,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Half-Orc,The Undying,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Undying,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Half-Orc,The Undying,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Tiefling,The Fiend,1,1,1,2,2,0,0,,0,READY
2014,Tiefling,The Fiend,2,1,2,2,3,0,2,,0,READY
2014,Tiefling,The Fiend,3,2,2,2,4,0,2,,0,READY
2014,Tiefling,The Fiend,4,2,2,3,5,0,2,,0,READY
2014,Tiefling,The Fiend,5,3,2,3,6,0,3,,0,READY
2014,Tiefling,The Fiend,6,3,2,3,7,0,3,,0,READY
2014,Tiefling,The Fiend,7,4,2,3,8,0,4,,0,READY
2014,Tiefling,The Fiend,8,4,2,3,9,0,4,,0,READY
2014,Tiefling,The Fiend,9,5,2,3,10,0,5,,0,READY
2014,Tiefling,The Fiend,10,5,2,4,10,0,5,,0,READY
2014,Tiefling,The Fiend,11,5,3,4,11,0,5,6,0,READY
2014,Tiefling,The Fiend,12,5,3,4,11,0,6,6,0,READY
2014,Tiefling,The Fiend,13,5,3,4,12,0,6,6/7,0,READY
2014,Tiefling,The Fiend,14,5,3,4,12,0,6,6/7,0,READY
2014,Tiefling,The Fiend,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Tiefling,The Fiend,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Tiefling,The Fiend,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Tiefling,The Fiend,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Tiefling,The Fiend,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Tiefling,The Fiend,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Tiefling,The Archfey,1,1,1,2,2,0,0,,0,READY
2014,Tiefling,The Archfey,2,1,2,2,3,0,2,,0,READY
2014,Tiefling,The Archfey,3,2,2,2,4,0,2,,0,READY
2014,Tiefling,The Archfey,4,2,2,3,5,0,2,,0,READY
2014,Tiefling,The Archfey,5,3,2,3,6,0,3,,0,READY
2014,Tiefling,The Archfey,6,3,2,3,7,0,3,,0,READY
2014,Tiefling,The Archfey,7,4,2,3,8,0,4,,0,READY
2014,Tiefling,The Archfey,8,4,2,3,9,0,4,,0,READY
2014,Tiefling,The Archfey,9,5,2,3,10,0,5,,0,READY
2014,Tiefling,The Archfey,10,5,2,4,10,0,5,,0,READY
2014,Tiefling,The Archfey,11,5,3,4,11,0,5,6,0,READY
2014,Tiefling,The Archfey,12,5,3,4,11,0,6,6,0,READY
2014,Tiefling,The Archfey,13,5,3,4,12,0,6,6/7,0,READY
2014,Tiefling,The Archfey,14,5,3,4,12,0,6,6/7,0,READY
2014,Tiefling,The Archfey,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Tiefling,The Archfey,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Tiefling,The Archfey,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Tiefling,The Archfey,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Tiefling,The Archfey,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Tiefling,The Archfey,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Tiefling,The Celestial,1,1,1,2,2,0,0,,0,READY
2014,Tiefling,The Celestial,2,1,2,2,3,0,2,,0,READY
2014,Tiefling,The Celestial,3,2,2,2,4,0,2,,0,READY
2014,Tiefling,The Celestial,4,2,2,3,5,0,2,,0,READY
2014,Tiefling,The Celestial,5,3,2,3,6,0,3,,0,READY
2014,Tiefling,The Celestial,6,3,2,3,7,0,3,,0,READY
2014,Tiefling,The Celestial,7,4,2,3,8,0,4,,0,READY
2014,Tiefling,The Celestial,8,4,2,3,9,0,4,,0,READY
2014,Tiefling,The Celestial,9,5,2,3,10,0,5,,0,READY
2014,Tiefling,The Celestial,10,5,2,4,10,0,5,,0,READY
2014,Tiefling,The Celestial,11,5,3,4,11,0,5,6,0,READY
2014,Tiefling,The Celestial,12,5,3,4,11,0,6,6,0,READY
2014,Tiefling,The Celestial,13,5,3,4,12,0,6,6/7,0,READY
2014,Tiefling,The Celestial,14,5,3,4,12,0,6,6/7,0,READY
2014,Tiefling,The Celestial,15,5,3,4,13,0,7,6/7/8,0,READY
2014,Tiefling,The Celestial,16,5,3,4,13,0,7,6/7/8,0,READY
2014,Tiefling,The Celestial,17,5,4,4,14,0,7,6/7/8/9,0,READY
2014,Tiefling,The Celestial,18,5,4,4,14,0,8,6/7/8/9,0,READY
2014,Tiefling,The Celestial,19,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Tiefling,The Celestial,20,5,4,4,15,0,8,6/7/8/9,0,READY
2014,Tiefling,The Fathomless,1,1,1,2,2,0,0,,0,READY
2014,Tiefling,The Fathomless,2,1,2,2,3,0,2,,0,READY
2014,Tiefling,The Fathomless,3,2,2,2,4,0,2,,0,READY
2014,Tiefling,The Fathomless,4,2,2,3,5,0,2,,0,READY
2014,Tiefling,The Fathomless,5,3,2,3,6,0,3,,0,READY
2014,Tiefling,The Fathomless,6,3,2,3,7,0,3,,0,READY
2014,Tiefling,The Fathomless,7,4,2,3,8,0,4,,0,READY
2014,Tiefling,The Fathomless,8,4,2,3,9,0,4,,0,READY
